"district_id" "ocd_id" "district_type" "office_title" "figure_name" "nome_urna" "figure_id" "party_id" "url" "district_name" "party"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "SEBASTIAO QUADROS MACIEL" "SABÁ KATERETÊ" "36900" "PTC" "https://www.facebook.com/Sabakaterete/?hc_ref=ARRJSc8vE-DP0pnJc0WVKvNcWW3UVP5DltlePNK-Bn-XG0KeU28ZRlzlyvveQqPpqfU&fref=nf&__xts__[0]=68.ARDJd6Z5CGoJ5YbtpYEmvs80l0nX_pNip9PvSgzsZAPI-RiIk2DwiK7P5Ear1Bzz184he1R5KPOgospsc_BTpyqRfPeFjGTzQvxX9yRzUiDYGtkbo7bnzBcAkpb2vnSLSE0Dtl_tGcrP&__tn__=kC-R" "Roraima" "Partido Trabalhista Cristão"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "GECILENE DA SILVA LIMA" "GECILENE LIMA" "14313" "PTB" "ne" "Roraima" "Partido Trabalhista Brasileiro"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "IRNAAZO CHAGAS DE LIMA" "DR. IRNAAZO" "51456" "PATRI" "https://www.facebook.com/DrIrnaazo/" "Roraima" "Patriota"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "JOSÉ BARBOSA JÚNIOR PEREIRA DA SILVA" "RADIALISTA BARBOSA JÚNIOR" "28123" "PRTB" "https://www.facebook.com/barbosa.junior.radialista?hc_location=ufi" "Roraima" "Partido Renovador Trabalhista Brasileiro"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "REGIANE DE SOUZA" "MAROCA" "54110" "PPL" "NE" "Roraima" "Partido Pátria Livre"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "WÉLITON DE ALENCAR AMORIM" "ALENCAR DO SUPERMERCADO" "55333" "PSD" "https://www.facebook.com/alencardosupermercado/" "Roraima" "Partido Social Democrático"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "MARCOS AURELIO PINHO CAVALCANTE" "MARCOS PINHO CAVALCANTE" "54234" "PPL" "https://www.facebook.com/marcooscavalcantee/" "Roraima" "Partido Pátria Livre"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "WASHINGTON GOMES SILVA" "WASHINGTON GOMES" "28999" "PRTB" "https://www.facebook.com/profile.php?id=100024126859642" "Roraima" "Partido Renovador Trabalhista Brasileiro"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "KATIA CILENE ARAUJO MACEDO" "PROF KATIA" "54222" "PPL" "https://www.facebook.com/katia.cilene.12914" "Roraima" "Partido Pátria Livre"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "OSIEL ANDRADE DE ALCÂNTARA" "OSIEL ANDRADE" "65000" "PC do B" "https://www.facebook.com/osielandraderoraima/" "Roraima" "Partido Comunista do Brasil"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "FRANCISCO MARCIO DE OLIVEIRA" "MARCIO DO PEIXE" "23123" "PPS" "ne" "Roraima" "Partido Popular Socialista"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "DILSON DA COSTA SALES" "DILSON SALES" "10122" "PRB" "https://www.facebook.com/Candidato-A-Deputado-Estadual-Dilson-Sales-274819099793901" "Roraima" "Partido Republicano Brasileiro"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "ISRAEL VIEIRA DA COSTA" "PR. ISRAEL" "20222" "PSC" "https://www.facebook.com/pr.israel.vieiradacosta.7" "Roraima" "Partido Social Cristão"
"Roraima" "country:br/chamber-ed:rr" "NATIONAL_LEGISLATIVE" "Deputado" "SHÉRIDAN ESTÉRFANY OLIVEIRA" "SHÉRIDAN" "4545" "PSDB" "https://www.facebook.com/deputadasheridan/" "Roraima" "Partido da Social Democracia Brasileira"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "MARIA JOSÉ SOBRAL DA SILVA ALMEIDA" "ENFERMEIRA MARIA JOSÉ" "20444" "PSC" "https://www.facebook.com/mauricinha.almeida" "Roraima" "Partido Social Cristão"
"Roraima" "country:br/chamber-ed:rr" "NATIONAL_LEGISLATIVE" "Deputado" "MARIA LUCIANA FURTADO PEREIRA" "LUCIANA" "5121" "PATRI" "https://www.facebook.com/marialuciana.furtadopereira" "Roraima" "Patriota"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "RANDIR MARÇAL CARDOSO" "ENGENHEIRO RANDIR" "19130" "PODE" "https://www.facebook.com/EngenheiroRandir/" "Roraima" "Podemos"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "FRANCISCA DAS CHAGAS DE SOUZA ANICETO" "LALA" "43100" "PV" "ne" "Roraima" "Partido Verde"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "JOSELIO PEREIRA MORAES" "MARCELO MORAES" "45678" "PSDB" "NE" "Roraima" "Partido da Social Democracia Brasileira"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "MARIA ANTONIA SILVA BEZERRA" "MELL" "54888" "PPL" "https://www.facebook.com/mariaantonia.silvabezerra.9" "Roraima" "Partido Pátria Livre"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "NEILA MARIA DE LIMA FRAZÃO" "NEILA DO EQUATORIAL" "28156" "PRTB" "https://www.facebook.com/neila.frazao.5" "Roraima" "Partido Renovador Trabalhista Brasileiro"
"Roraima" "country:br/chamber-ed:rr" "NATIONAL_LEGISLATIVE" "Deputado" "ANTONIO EUDES LOURETO DE OLIVEIRA" "EUDES TCHÊ" "4546" "PSDB" "https://www.facebook.com/eudestcherr/" "Roraima" "Partido da Social Democracia Brasileira"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "JOSÉ MONTEIRO DA CUNHA" "PATRÍCIO" "14789" "PTB" "ne" "Roraima" "Partido Trabalhista Brasileiro"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "JAISSE SOUSA BRITO" "JUJU BRITO" "15122" "MDB" "https://www.facebook.com/Juju-Brito-Candidata-a-Dep-estadual-2170423809870814/" "Roraima" "Movimento Democrático Brasileiro"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "OZELIO IZIDORIO MESSIAS" "OZELIO MACUXI" "43555" "PV" "https://www.facebook.com/ozelioindiomacuxi.messias" "Roraima" "Partido Verde"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "CARLOS AUGUSTO SENA BARBOSA" "CARLINHOS SENA" "35206" "PMB" "https://www.facebook.com/carlinhos.sena.77" "Roraima" "Partido da Mulher Brasileira"
"Roraima" "country:br/chamber-ed:rr" "NATIONAL_LEGISLATIVE" "Deputado" "ANTONIO SERGIO NUNES CUNHA" "ANTONIO SÉRGIO" "2777" "DC" "https://www.facebook.com/sergio.machao.96155" "Roraima" "Democracia Cristã"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "SEBASTIÃO GUERREIRO DINIZ" "SEBASTIÃO GUERREIRO" "55345" "PSD" "https://www.facebook.com/sebastiao.guerreiro.71" "Roraima" "Partido Social Democrático"
"Roraima" "country:br/chamber-ed:rr" "NATIONAL_LEGISLATIVE" "Deputado" "KALIL GIBRAN LINHARES COELHO" "DR KALIL" "2555" "DEM" "https://www.facebook.com/kalilboavista/" "Roraima" "Democratas"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "JOSÉ CARLOS DE SOUSA JUNIOR" "JUNINHO INSUFILM" "14444" "PTB" "ne" "Roraima" "Partido Trabalhista Brasileiro"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "PAULA DA SILVA E SILVA" "PAULA SILVA" "10103" "PRB" "https://www.facebook.com/profile.php?id=100012789722644" "Roraima" "Partido Republicano Brasileiro"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "WEULLER JACKSON LOPES DOS PASSOS" "FALCÃO DA ACADEMIA" "35111" "PMB" "https://www.facebook.com/weullerjackson.lopes.3" "Roraima" "Partido da Mulher Brasileira"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "GENIVAL FERREIRA LIMA" "GENIVAL DA ENFERMAGEM" "36000" "PTC" "https://www.facebook.com/genivaldaenfermagem/" "Roraima" "Partido Trabalhista Cristão"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "VALDENIR FERREIRA DA SILVA" "VALDENIR FERREIRA" "43123" "PV" "https://www.facebook.com/DeputadoValdenir" "Roraima" "Partido Verde"
"Roraima" "country:br/chamber-ed:rr" "NATIONAL_LEGISLATIVE" "Deputado" "HIRAN MANUEL GONÇALVES DA SILVA" "DR. HIRAN GONÇALVES" "1111" "PP" "https://www.facebook.com/DeputadoHiran/" "Roraima" "Progressistas"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "MARIA VERA LÚCIA AMARAL IANNUZZI" "VERA IANNUZZI" "44555" "PRP" "https://www.facebook.com/vera.amaral.18488" "Roraima" "Partido Republicano Progressista"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "MARCELO MOTA DE MACÊDO" "MARCELO CABRAL" "15000" "MDB" "https://www.facebook.com/marcelocabralroraima/" "Roraima" "Movimento Democrático Brasileiro"
"Roraima" "country:br/chamber-ed:rr" "NATIONAL_LEGISLATIVE" "Deputado" "JOSÉ SILVA RODRIGUES" "JOSÉ SILVA" "2201" "PR" "ne" "Roraima" "Partido da República"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "JOSÉ ROMILDO FERREIRA LESSA" "JR LESSA DA CASA DO PAI" "43900" "PV" "https://www.facebook.com/jrlessadacasadopai/" "Roraima" "Partido Verde"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "IVANOR FERNANDO MALINOWSKI" "FERNANDO MALINOWSKI" "51888" "PATRI" "https://www.facebook.com/fernando.malinowski.37" "Roraima" "Patriota"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "FERNANDA CRISTINA AMORIM DE OLIVEIRA" "FERNANDA AMORIM" "23678" "PPS" "NE" "Roraima" "Partido Popular Socialista"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "ROSA APARECIDA AMORIM DE FREITAS" "ROSINHA" "36016" "PTC" "https://www.facebook.com/rosaaparecida.defreitas" "Roraima" "Partido Trabalhista Cristão"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "JOSE ARNALDO DE OLIVEIRA" "PROFESSOR ZÉ ARNALDO" "51777" "PATRI" "NE" "Roraima" "Patriota"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "JOSÉ FAUSTINO DA SILVA" "FAUSTINO" "43000" "PV" "https://www.facebook.com/jose.faustinodasilva.5" "Roraima" "Partido Verde"
"Roraima" "country:br/chamber-ed:rr" "NATIONAL_LEGISLATIVE" "Deputado" "LUIS BARBOSA ALVES" "LUIZINHO DA TABELA" "7744" "SOLIDARIEDADE" "https://www.facebook.com/luizinhodatabela/" "Roraima" "Solidariedade"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "JOILMA TEODORA DE ARAÚJO SILVA" "JOILMA TEODORA" "15123" "MDB" "https://www.facebook.com/JoilmaTeodoraRR/" "Roraima" "Movimento Democrático Brasileiro"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "JOSIMAR DA SILVA BEZERRA" "JOSIMAR SILVA" "44144" "PRP" "NE" "Roraima" "Partido Republicano Progressista"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "GEORGE DA SILVA DE MELO" "GEORGE MELO" "27123" "DC" "https://www.facebook.com/Dep-Estadual-George-Melo-DC-963006610391213/?hc_ref=ARTOYkN_NS0rHiWX1NDg1nr5Y_oPqwwcasw6Ly4EWpYRhyTN6bo8PmvnfoA8iksxkMM&fref=nf" "Roraima" "Democracia Cristã"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "RUBENS ARAUJO LADISLAU" "RUBENS LADISLAU" "22644" "PR" "https://www.facebook.com/Portal-do-Rubens-Ladislau-1795945717379909/?hc_ref=ARSEhkcIIJ9T3-AewbjTQq9F2l0MM-5_HVbdQwXj8-RvkfDMxjM38oeGWM3hu11Z5AM&fref=nf&__xts__[0]=68.ARBGIY5MI167WRDgcZKQCT4vV-hhEpQPzCTXNNcIjlCyexqQWBu3m8UgNVciM9CN26gLIiOo0PVCZuTmYsjUfbuAcnQnp7ITCD5ywOYxm0s2lgp-nFeUbU-fVc1NfUI-02coOvoBU9sj&__tn__=kC-R" "Roraima" "Partido da República"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "CLAUDIA RENATA DE LIMA LAURIANO" "CLAUDIA RENATA" "19002" "PODE" "ne" "Roraima" "Podemos"
"Roraima" "country:br/chamber-ed:rr" "NATIONAL_LEGISLATIVE" "Deputado" "LUCIANO PEREIRA DIAS" "SARGENTO LUCIANO DIAS" "1707" "PSL" "NE" "Roraima" "Partido Social Liberal"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "GABRIEL ARAUJO BESSA" "GABRIEL BESSA" "36300" "PTC" "https://www.facebook.com/gabriel.bessa.12720?fref=mentions&__xts__[0]=68.ARDxsWGx6kXZkJctSyEKxVK5udisFExhRRuIOPDVTZGRUHKJLm0YDoNICWL5xP01w7bpr-7V5Jzp6vOUNMVWasHppObuIPvsFZ08ccBG-Guj7wTAr8P3pqASbo04A9ZeHxU6bksTIzlN&__tn__=K-R" "Roraima" "Partido Trabalhista Cristão"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "ELIANE GARCIA HIRANO" "TIA ELIANE" "23145" "PPS" "https://www.facebook.com/eliane.hirano" "Roraima" "Partido Popular Socialista"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "MARLY CADETE GONÇALVES" "PROFESSORA MARLY" "54666" "PPL" "https://www.facebook.com/marly.cadetegoncalves?hc_ref=ARQEUZ2oT5-YxPHkKrbx1U-lfEIClqA0SBkcKXGsZR5jkW3pb7LK52hhSYDc3pat5jQ&fref=nf&__xts__[0]=68.ARDdoG5-M5YGmz_39zn760BsQP3yR29LfmNCni04LHK3TmGcQvR_g8LQbBYdkQ8IQzxJ6EUX5avR0K1nhTRFvqdc5YhVb2XGD3K4i0Ril4kS1Lf28dDMVuv3n-fIqinryFfIHPYn616F&__tn__=C-R" "Roraima" "Partido Pátria Livre"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "OTAVIO DA SILVA PEREIRA" "OTAVIO DA S - 17" "45221" "PSDB" "https://www.facebook.com/otavio.pereira.7127146?hc_ref=ARQcYxym9t1-nVoEtxhkUwaBs4w9QnNEaymVHit4lHSyd_d6_ouLW2l-lzqJxZZEo&fref=nf&__xts__[0]=68.ARAGq4hIH-VdOzs-tZac75MAVOnP-Iz8U7wpYP53m7LL39GnH5aV00eIu2iUbPj0XEqH43NbzjYnGY7C9QvNQ-uW-MB59GOQCFVdoL4RSf7tSb8vm8irPpXPBdSLvYN8Fu9YHDjEAHRR&__tn__=CH-R" "Roraima" "Partido da Social Democracia Brasileira"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "SILVIO DA SILVA" "SILVIO PINTOR" "43833" "PV" "NE" "Roraima" "Partido Verde"
"Roraima" "country:br/chamber-ed:rr" "NATIONAL_LEGISLATIVE" "Deputado" "AZUILO CORRÊA DE BRITO" "PROF AZUILO BRITO" "5151" "PATRI" "https://www.facebook.com/Azuilo-Brito-186278198770408/" "Roraima" "Patriota"
"Roraima" "country:br/chamber-ed:rr" "NATIONAL_LEGISLATIVE" "Deputado" "ANDRÉ FABIANO SILVA BARBOSA" "ANDRE FABIANO" "4433" "PRP" "https://www.facebook.com/andrefabiano.silvabarbosa?ref=br_rs" "Roraima" "Partido Republicano Progressista"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "MARIA FERREIRA SARAIVA" "MARIA SARAIVA" "36316" "PTC" "ne" "Roraima" "Partido Trabalhista Cristão"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "RENAN BEKEL DE MELO PACHECO" "RENAN FILHO" "10444" "PRB" "https://www.facebook.com/renan.bekel.7" "Roraima" "Partido Republicano Brasileiro"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "JOSÉ MIGUEL COELHO DE ALMEIDA" "MIGUEL DA BONANZA" "22580" "PR" "https://www.facebook.com/josemiguel.miguelbonanza" "Roraima" "Partido da República"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "WESLEY MANOEL EDWIN" "ÍNDIO DO SÉCULO XXI" "21777" "PCB" "https://www.facebook.com/IndioDoSeculo21/" "Roraima" "Partido Comunista Brasileiro"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "HIRAN FORTUNATTO RAMALHO PINHEIRO" "HIRAN PINHEIRO" "20777" "PSC" "https://www.facebook.com/hiranpinheirorr/" "Roraima" "Partido Social Cristão"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "JULIANA DE SOUZA SILVA" "PROFESSORA JULIANA" "14111" "PTB" "ne" "Roraima" "Partido Trabalhista Brasileiro"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "IRAN DE OLIVEIRA MARINHO" "IRAN MARANHÃO" "28222" "PRTB" "NE" "Roraima" "Partido Renovador Trabalhista Brasileiro"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "JERONIMO CABRAL DE MACEDO FILHO" "JERONIMO FILHO" "25252" "DEM" "https://www.facebook.com/quartodebode/" "Roraima" "Democratas"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "MARIA DO SOCORRO PINHEIRO DE CARVALHO" "SOCORRO PINHEIRO" "10101" "PRB" "https://www.facebook.com/RoraimaPedeSocorro/?hc_ref=ARQ0JnZfDDcRtW13vKXWrIrg5jQxmuL-DzdvK-dIpd4Kl1FSVlSrHexaBe6YTHpzLok&__xts__[0]=68.ARBtC8LQhF7AM2peb7ZpYi2K0GkuhaYVuf7ypjdJXPDTpKp1JFpRwUYGd3PSnUO1N8OFAXOFqxJdHS6zpArAEjexjRzY0ry4B3hr1lqYzRmckKPkQTRbgbGdhqHeHBiyCBdh2xohJxWB&__tn__=kC-R" "Roraima" "Partido Republicano Brasileiro"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "WUILIAN MENEZES SOUZA" "WUILIAN MENEZES" "40100" "PSB" "https://www.facebook.com/bob.suri.7" "Roraima" "Partido Socialista Brasileiro"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "YONNY PEDROSO DA SILVA" "IONE PEDROSO" "77456" "SOLIDARIEDADE" "https://www.facebook.com/Ione-Pedroso-207573696571247/" "Roraima" "Solidariedade"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "MICHELLE KAREN LUCIANA LOBO" "MICHELLE KAREN" "28001" "PRTB" "NE" "Roraima" "Partido Renovador Trabalhista Brasileiro"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "GABRIEL FIGUEIRA PESSOA PICANÇO" "GABRIEL PICANÇO" "10111" "PRB" "https://www.facebook.com/depgabrielpicancorr/" "Roraima" "Partido Republicano Brasileiro"
"Roraima" "country:br/chamber-ed:rr" "NATIONAL_LEGISLATIVE" "Deputado" "HELENA CARRIL UMBELINO" "HELENA CARRIL" "5500" "PSD" "ne" "Roraima" "Partido Social Democrático"
"Roraima" "country:br/chamber-ed:rr" "NATIONAL_LEGISLATIVE" "Deputado" "JOSE OTACI BARROSO DO NASCIMENTO" "OTACI" "7777" "SOLIDARIEDADE" "https://www.facebook.com/otacinascimento/" "Roraima" "Solidariedade"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "LOURIVAL RIBEIRO DA SILVA" "LORIVAL RIBEIRO" "43147" "PV" "NE" "Roraima" "Partido Verde"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "FRANK AUGUSTO RODRIGUES SILVA" "FRANCK RODRIGUES" "36110" "PTC" "https://www.facebook.com/franck.rodrigues.372?hc_ref=ARTcnZBF_JepCuUrgT0KHgWXTOWh1iNx0Ogu6IBzkqiBL-xQWRSwh6M0MgJfim9DLA0&__xts__[0]=68.ARCzZEOjeltprC2nwkyZcJfBh9xhjcdE_MxYXrSdkvXA5o_vSwxMTQc27BxiqKjzPGypE_sh7Fhgw_1o3tHbZKpegCL6PpO0uj3IB_4j-scJiNsZhNit3Wl4OHhAIX4x37ItWN2k6ArG&__tn__=lC-R" "Roraima" "Partido Trabalhista Cristão"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "ROGERIO ARAUJO COSTA" "IKARO COSTA" "51087" "PATRI" "https://www.facebook.com/ikaro.costa.921?hc_ref=ARQfGhPmBaW4_Tw_k2lK2OB_BUBnSg6mIO7_3gl-Tpp-cDM2tPf9hRKevrsZWdmEecE&fref=nf&__xts__[0]=68.ARCE8Y5XBhf0CAbWXJ3QuOdEy7EQu5AF2TmUJrLtIyImLQ355LTO-AKwxllnrNfdSvFM2GsFCOXV4M9JgzOpcnO3-KBmeVtpdowI1CGJrMb2ifDZK1EQj4FFifg2EZn_1PE5mbPG6R7x&__tn__=C-R" "Roraima" "Patriota"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "KETLEN BRENDA RODRIGUES DE ABREU" "KETLEN BRENDA" "10714" "PRB" "https://www.facebook.com/Ketlen-Brenda-239856086592780/" "Roraima" "Partido Republicano Brasileiro"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "MAGNÓLIA DE SOUSA MONTEIRO ROCHA" "DRA.MAGNÓLIA" "10010" "PRB" "https://www.facebook.com/vereadoradramagnolia/" "Roraima" "Partido Republicano Brasileiro"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "MASAMU EDA" "MASAMU EDA" "55555" "PSD" "https://www.facebook.com/profile.php?id=100011023114244&fref=mentions&__xts__[0]=68.ARChFAixJiZjv2BmflvcspLXUKcXn24LSbaFxk6iSP0Sn4_qfTLkF9CBCeZ8cmYXzS4ibVgmOZewoTp5PvCURmq7Up5VyGb37ysyzykgL-XAEwSVu2aLb2VLnAewTTUioVjtk-YUxpTC&__tn__=K-R" "Roraima" "Partido Social Democrático"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "ALCIDEMAR SAMPAIO DE ALMEIDA" "PASTOR ALCIDEMAR" "10800" "PRB" "https://www.facebook.com/Pr.Alcidemar/" "Roraima" "Partido Republicano Brasileiro"
"Roraima" "country:br/chamber-ed:rr" "NATIONAL_LEGISLATIVE" "Deputado" "FARADILSON REIS DE MESQUITA" "FARAH MESQUITA" "7711" "SOLIDARIEDADE" "https://www.facebook.com/faradilson.mesquita?hc_ref=ARRHsby26TNmbY_Tw2dGujSYEb67olF3e0trvZACQYsyFUhgLreM2ATsVBs8OJOCjbU&fref=nf&__xts__[0]=68.ARCaXheymtgL4ly9hkdbji1HfUafLCaxmiXMnAH8VW3hzn2ppMHyp_VgTIm5S_GM_TQDa2VPNcRzEnYB6NQs9oyXq7HWY1w9lUFcMg3TPLhNFuj8oMRM4wQkgIcTflg6e4of_ByLT5i3&__tn__=C-R" "Roraima" "Solidariedade"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "ANDREAZA BORGES SA" "ANDREAZZA BORGES" "54777" "PPL" "https://www.facebook.com/andreazzaborgesrr/" "Roraima" "Partido Pátria Livre"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "JOZIMAR VALDINO AGUIAR" "JOZIMAR DO PET" "54192" "PPL" "NE" "Roraima" "Partido Pátria Livre"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "EDUARDO ANIBAL LOPES MARREIROS" "EDUARDO MARREIROS" "10500" "PRB" "https://www.facebook.com/eduardomarreiros10500" "Roraima" "Partido Republicano Brasileiro"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "IOMAX AMORIM BATISTA" "MAX" "22588" "PR" "https://www.facebook.com/iomaxamorimbatista.max" "Roraima" "Partido da República"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "JAIR MAGALHÃES MOTA" "JAIR MOTA" "14014" "PTB" "https://www.facebook.com/jair.mota.5?hc_ref=ARTdFr01h_3otadfQlmCOO4-hr5ZrwUxvcjDvc68aQPgsxT1FU-m0oWqZo2ba4o2W5U&__xts__[0]=68.ARBgjz9e_Jlw4iTszc4O6GLSDZkKWVdLNvvpHsHMNEa_vQ3K8G2PEaO-YNQnzvw1CUAWRjU447b5oEIassji2lbOP3mZxU3qL14g1jrb7FJr3mm6tfI0SANhqtkKa3Ao9ebTiIqULmz-&__tn__=lC-R" "Roraima" "Partido Trabalhista Brasileiro"
"Roraima" "country:br/chamber-ed:rr" "NATIONAL_LEGISLATIVE" "Deputado" "ADRIANA KARLA MELO MARTINS" "ADRIANA MELO" "2018" "PSC" "https://www.facebook.com/profile.php?id=100013131480798" "Roraima" "Partido Social Cristão"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "JOEL LIMA QUEIROZ" "JOEL QUEIROZ" "20333" "PSC" "https://www.facebook.com/joel.queiroz.399" "Roraima" "Partido Social Cristão"
"Roraima" "country:br/chamber-ed:rr" "NATIONAL_LEGISLATIVE" "Deputado" "JOENIA BATISTA DE CARVALHO" "JOENIA WAPICHANA" "1818" "REDE" "https://www.facebook.com/Joeniawapichana2018/" "Roraima" "Rede Sustentabilidade"
"Roraima" "country:br/fed:rr" "REGIONAL_LEGISLATIVE" "Deputado do estado" "MANOEL DE SOUSA" "MANOEL DE SOUSA" "54007" "PPL" "https://www.facebook.com/maria.desouzasilva.792" "Roraima" "Partido Pátria Livre"
